product,db,source,sold
205489953845dcdb066e4d5c8b18f99c837557548a8238ffd7f6216fdeda0bba,2.1,product,
1aeed12b1490fa993a5d1aab7b5c97994b911b1195a857c2d75551b136b7b1b6,3.6,product,
cf6cd2ff6f658c25bb5dd090a833fb690ba67cc199f2bf06ecc96ddaa9fba38e,3.45,product,
e19b057c1b56e47b352818620d2f8bfe89ab06d3128a68622d08987455cb65fb,3.3,product,
d3bc2790080a8ad0fe676706157a5b88129fa24429646279fbda043fd32658db,3.3,product,
ea62670f6f2caa2110d8fecfb10ac7da4d0dbac8895ce277d8afbac4addea4ea,3.15,product,
35dc28b36d5d303621364800973f2e25f52ac7cbe797ecdc1467b0fcddaa7a88,3.15,product,
9367a04277749f9636cd74dcf45985a41e151c41ed79f1402d48d8c2e0acb010,3.15,product,
0a20773130a5f8864b674a136d3cabaf1c11f8f7fdcd228869e2cce68c02042a,3.15,product,
07e30427718352347999d756fe65ce1ae0782e3f3b7051035ca7c054511bd8af,3.15,product,
d8a385185ca9456edcc6f58d9406facfc0453459e0dd8364246701f8f31f8715,3.15,product,
0749448574a1b2dd4a436d18483a9432d04225329d539ff47fb39b837f98d63c,3.45,product,
a44cf429978e18e3a891e7f6fcd05d0fd8f02118daece949686a793a648133c1,3.15,product,
555937b8746e81879d3cb9060a5f50b5da318d43de6fc658ff45082e87a3c604,2.85,product,
ecb6025b98b8d7488a927102a82c58762de3e0db51056c8722104b79dfde57a5,2.7,product,
f2c286b6621edee80082b0a79b092ae7f4314500202824b14e573ea02697f017,2.85,product,
324059e3023a32178f27c4ceb60af9c138f7b15e10194172e8a89e2355a2b39f,2.7,product,
2842178c2daf7dd4b6b180f9675ec2954080c7d28b684f87d2dfcec838b5e9c9,2.1,product,
333a42d981ead61dd3e1c0de40006427c7eecca94f3c8e930385c0b43cbd751d,2.1,product,
d75ac9b114133549e40567172d1937fd47df654e674d6d6ee0c1b490cb0fa8bc,2.1,product,
e2f459e33a7b5fa8286c3ec6a179537b1d12e42501bd85568b5942ec05b6a6b3,1.95,product,
6fad045a9eeab19849e432ff670993b111581e8786ac2751ccdf9d1ec3bc7e80,2.25,product,
f804852c59098fdbaac15130c7ce68345ccb77543f30e3d3dd3f2bb76469551c,2.1,product,
f0db37111d2cf7f3094ba55d2acc78d18718a86caf7616e48bed2d1bc98377df,2.1,product,
1f4928b675ca032e989ed2c48b4410c42c5cf6fc9dc4d21c65ddd6efdff14d8e,2.1,product,
ff2547c66580bda3ff13635faee372de787701f545331469657b9b034bde6b21,2.1,product,
90ce17c314ddb303ab08cf8000cd38f40192ac6b17ec1f7c04e47440a06c24ea,1.95,product,
138e94293c31919b1c50da001e10577b1026fbe62c207d47f579adefe4e8baf4,1.95,product,
ba6b87a06f646a336e227b0f28d5f7740b1d3e2ddc944ff03d58bb4597b31464,3.45,product,
0807786e69c2de98949616595f89a0aadba292dd2a02905cbbc61dcffbb157c5,3.3,product,
6c26057f35636bcde6311fa7455cfdebf3f0c5a46e60cb0d45c167f067065b9a,2.85,product,
02eff92a7b621686c2c9b2db5e1c6c4a1ce9b27d39acfc7fb62ae56245c6e5a8,1.65,product,
de29e2e00d11814fd7e49c0dda507c4539a73efa778eb7a23c80cdebe23a5700,1.95,product,
46df749c7ca2212e20c5edb153ddace762bb1ffb9d9c81a1a4f330466ae51d93,1.95,product,
cfe5f80105aedb9a2aa2e6affe52638986a4d94dfeff4b4cb803b98a291b7462,1.95,product,
853243c353ec013eb2e13dc54e76e02484412bca9a7e1bfee19fdf8898e401ad,1.95,product,
93eb30d557fc037d2ecb84a027fd9d6d5a0bf352dd7abbaeef24f61e42825f96,1.95,product,
3850e57685e1b8181d6ad7425332ffaf4b2c860be9cd0694a5c962db4e9d8b9a,1.95,product,
0ccd47f18a09e9692b880eefbebd4b030a503d13e83d37d7bfb961bdde8533dd,1.95,product,
264938fa5f09c676b861778effa8f420f75f9cba445f5e06fb5bccf9ecd0a9b9,1.95,product,
3e9cf7e822d8608b6e58f74214c254b62be1fff76d62269a719dea5927ee1494,1.95,product,
7bcf02804404f94873f4905cc2e81a60e4aaecb3392d62cd39788cab8e898833,1.95,product,
41a7a4b67a8c9209d250d39998e1ec8beb4bda3930a3d04245765253151eb876,1.95,product,
b1a3b04c0b31d655a25b3b25eb38b369fb8ba589cf46447ba00b1cf8330bbf1b,1.95,product,
6eda28ef6bacd7600d1f3e554d6573dd54053b9c4baa663e02a8b1f3ee21d9c5,1.95,product,
5db0c1e836cc9682a853250b5a4fd07cf82c47636b026566e0876677819bbbf5,1.5,product,
0305e8dc82dbad14e5783c44be598a86c01afb02e590a47e2ad66b22d67980ae,1.65,product,
3668b31b133cf8a36c7725549804ff1c3f1ffff5d66bb62ad950a1394e4e5599,2.7,product,
0dddc72c6536d86258775a3f59aa725bd8df5153e734c48464dc739ee8eaed73,3.3,product,
9d6e93b87935ec529c9749135b42e5670b569027393fb98e6870ae9525b362f3,3.15,product,
e0ea88fe69d760ee2d5de7e82f018f2995a1b876618f96920a1832358cb10760,3.15,product,
26e1844998139021572219e53bc9db4fe67e13724e91533883e05bd81d0e2a0b,3.0,product,
95b32451128644a1663eb49db1a8e77c25a192fbff7397ebbf17efd105f8d257,3.0,product,
0e86e6197aabfd2544d08d70149f68847d20a2904edfa904d6a62fc877533b9f,3.0,product,
463be33e1e2f918243908e4a2193760d0dd24c8b766c9b7d708f1e0e6fc710d8,2.85,product,
19b7e85986bb2746e110cf2c9d81ac6e88097ca3d3c2887c5be3048a59760385,2.85,product,
ad11f4ca2a548ea9cf1614f0be9dba7c9348c1e96d9b8a7b9f12da13cfcc2229,2.85,product,
59fb86288f350df6e228d3e2dbbd3dbf6ae535850b0f72b67ee21db32d1a4712,2.7,product,
a633014e9cafbf21e5cdec0c4197cba928f3232de411d125e52b54cd9a28acdd,2.7,product,
129a26f785a11cc12835e63948187f386d990ec5961ffb8a0e43e9cd0a7cdc1f,2.7,product,
b5c4b4e03f41ed062f57c69ab7519fe4a45a09f99f9200ac15195b36c00ac709,2.7,product,
8d15b3ae92365c29a557356bcb10402896b6e57adddb87d7fdd42ee9eeb6ddbe,2.7,product,
dff11547347df5005bdec5c56edf7b1bef531fd95ecdaeba41a5589cf4b8011c,2.7,product,
c824f44f4168fced23fbb1a7e374ad666b70fed8bfac81a255adcd215bc17ebb,2.4,product,
9b8ab3bf1c3aefb3c8e4dc123ee082c1c481f576d76544913012a6d03f55853e,2.4,product,
0a32f83a75932d26c1ee783a65d6c35169bd88f9d53d83b04e9fced9d3a069e5,2.4,product,
e79b133f9967c141f74ee1ae83d7cb81113c2fdcea2c3cc73429cb78a9c4a724,2.4,product,
c65a73b7368315b290250e79de8173a99f2bbaf919eab8de167ac969c3caccbf,2.25,product,
846586512b4c475c3868896eb4117db2cedd11249f43abc2c0d3b4b2031acc58,2.25,product,
f7bc78479e7b103b63aff471ac39f41af68ad4451f40aeec9ddc76644211e13d,2.4,product,
aad56408346ba9a63d171d9fe6935ce0dcc914dee8e97becc579b99bc68f8200,3.0,product,
bb3413be7c0e3cda24061c1a80ba2f3afc8c0f99a2ac07651531f994ae9f73fa,2.85,product,
909407338d18b89a628174f3f7be12cffa00ccf6a6bcddcf1a9e518451ff1253,2.85,product,
4c0157ac129b41b4d82c822f235bb682f1510e3ee332d6a71bcb704ce1027a7e,2.85,product,
04abd33415f2af98fd7858191c8a0173c82f52632705a7f628a455762cdfd231,2.7,product,
90e4c3a931aa3391892b74820880b2dd8428acb40bd556864803053281c5164b,2.7,product,
86f3b3d98301949959fb51442f9afe98395f87eee2d1dfe03bdfbbe67db70d50,2.1,product,
b748e0996d5ba0b95da528c4088e50db9b99be5c30dc305fa1c765f7701a50dc,2.7,product,
96eed3e90435d56dd762752d53ea3781a26372b7838863cd5fee5c9c6a6dcffd,2.7,product,
7e1a425c99bd172f0eb7147a462448e6472da038560cea160c58fb00b99887dd,2.4,product,
6733460b27cef5aadff9d38ea446e38c9a9ca266661f332454f6feb8e7c9bfc4,2.4,product,
5f83181698ddf1948ca2878a6a2d823925f304031dc0faaeeee52cda7dea9e8d,2.4,product,
12e0a90b482e23467bcfe81fcdae9ebf4ca76e0fd0b466acbb135ce89683950a,2.4,product,
6006c3f674605aedc6dbc60516154fadfc9790bd6581fc8edb993edf18fde537,2.4,product,
c1bc43338de7e5c85016e9a461beb66f57a80db5582431ec90b39ff69ec4c91c,2.4,product,
4f88a8072d723a2974dcb67161decb0256e2054341b7e5d4f2243788e61f906d,2.4,product,
9aaea0b1707ba61c081de93a28883869f6e7f427729be2d5503aa93c32d301d4,2.4,product,
94c4a7b721150512900bc6a45741005a683b65cdef8264d9d92113a15d284562,2.4,product,
cab0a9896b68b666c91665755a021a92f6bb64240911a4891f6f615bb1b579b6,2.4,product,
5b1df69858ce66add06aed523eddc100c9b6af564c4c287a6eafa014cac86171,2.4,product,
6e3a24680633ac25cd5542302ff22f8cdae35ed6d7265fb06a1d55dba3f986e5,2.4,product,
da4180207b1035dd0f73a8cc481c6bfcc62b7ecdecdaba4c48a18826261879f8,2.25,product,
3d8956786e7f36d9de0ce048c72d6399fd04a24fd7f45d3936cafbc6b4aa83e1,2.25,product,
f3c2923e637880d973ed6a523058cd6aa0089bb22d63fdb173603ca710009736,2.25,product,
bdb02321034c62caae11e9680b8a654bae58883a4662db09f4a7a7518261127b,2.25,product,
a29d566d103a19b42a54474b9f4ecf73dde913054795073a9192e41f6a321bed,2.25,product,
b0b232f8578a22999c7cc8a0b5864edf2dbcd08f48f37d879c9f7790c2be5c64,2.1,product,
8ad0a1b084dcaf300d067bd25c062f59b8af27ee69d68a0601d455bfa96ff841,3.75,product,
432b17215b783bdd8a4aa8623ebce3e688387dc16e2dd2eab43698ba95377ff0,3.6,product,
f111f127605f77864c178830763077be62f1355eaad1a76b01f44a3a6eeb1f73,3.45,product,
30be452e5b8d6d32ff3d87c8ed5c49c6c4725d17a4bd51a77e15e3a67095e41c,3.3,product,
2b8ac52c784e177884683dc17a452f90ae434d9ae0c0e8ecc51cd06a5d4b706a,3.15,product,
cd2d0463913841a929d371be3479aa1c6f77dedb9f8cb3db94f016b891513a1a,3.15,product,
c0aae2461efc5f0f740889696fcf2725f1ac3ae812c6c5f0ec8f7fd44480ae80,2.4,product,
ffcbd84b44a019dd19938f1dbcbfb433e0a2831f54d3b61c68548c314b670727,2.4,product,
5304f18b6a5422f89439114428a45e575d618ff90d4c4136b0f5cbd6070cdda8,2.4,product,
e68772540aaff62a79fc0eae3a33b783895148c34f9f1f8b596503fe5f2f7357,2.4,product,
1fbf02873cd586d5a7538cd28e485d8b104308470db61deeb6c2252a21789c73,2.25,product,
c8d934ee46c729d4064590e908591cf440e9e6c48f4ac66b2219810ada82a202,2.1,product,
2a5cc2c7917cabfd3266436d286589bc7518f20855d4cf10b276bbc1f37088cb,2.1,product,
d358a0e38256d3306024ae18e402fb5b1a45fce71008e79ca64f74d0d797a640,1.95,product,
af9df8138068fdb9b7b4ada045c3604a1e5eecf80cc4151337f6615150fefd13,2.1,product,
225798bf1606b6190269d5ef2aa2e20e69a88344439784021bffa042286de557,2.1,product,
de4f34f96f5acf04ee2552c4f9d2e852b9fcf9499541e6e7d6cb083f81aaa802,4.35,product,
2f2e874782d2b0fe476f6a2c04984d3736793b2137f913433d464e8b2d008d40,3.45,product,
4223d2f33c46f4b268e8e695a665707d0998494f1981c393cf00907221f8b21d,3.45,product,
7493d96118dbd3ebee11f6e228cd72c469dcf96d09b31b9cacf4f013387ca49b,3.3,product,
95ed13b20eea0c9993f14eb26830222d6ccd4ebb95339915c58b31c872e3e33e,3.15,product,
f3eb723d356708474b1b427f1ed261161d46bbcf85e6e1b1d9bd03d1b78472f7,3.15,product,
453869407c29d58db3dd6a2072cdad36c98371d8ea36e74e191e024076372cc1,3.15,product,
6d23576c582c390df1e8cadc99291ba996e331d6a55807fc8a792f22ffd8d87c,3.15,product,
27db133f6de308467373e66832415e9750fd7bcc7e0be7fb29dd4091a24590d4,3.15,product,
cc93327762668b79f3c4bd344aed18e420325c80cee3bd6d200823ad88b5a664,2.7,product,
fa0be34a8dcfbcb6ea9565a5e0a17d20422c7627a0a2ac76fc6dbbb29a5d5fb5,2.7,product,
242e2107042e777c83f30a2ca7716f4789624e9d2affb92a966f3f05ec31525d,2.4,product,
5c5f851a484b0b76b4c1086789f01fcb0fd722ad4eac857e2a72f3296820b2b9,2.7,product,
8759e2d66a6838cb5f4cead59f6c72b6566654263119cbf3158551bfa61af85d,2.4,product,
beeca76a572bc94c4aac8c1b245fe8453efc22d36dd11945274dec1f1f204789,2.4,product,
369bf762390336d91df256632afaa7caef1ac6ed376a743a2fcd88382515ff83,2.4,product,
faa0f8cb2434dbf00e6961a9e9505708b12035f02f6b7830a0d0598837a85bea,2.1,product,
98fa567f37b40ffc530862d4297013c5d1f6a47a874701c8f7220e0d4aafa99d,2.25,product,
f5534695103dcbf8d82f82d4e6d73d11b67063654fff3860e0b98c4183068bfc,2.1,product,
aad0b2e0850cb5d7a1a595355d16e507ac948bee4a56ab696903f3f37af66f10,2.1,product,
b81a429467a156ed35c2552b0223fee013b5dbe7eff0d3d2b367574f47ce9ca2,3.45,product,
4083241f763be7bae8dc95ae1dc22135c4c903746cd54ffc83b2cc84faf9adea,3.3,product,
3898f91b7d78ac5e6294f00a4fbeb2631f54a48c7d2f55d5e291c7e27c761043,3.15,product,
dd9955cb23dec9b8879b189a3b9a643b32c3fb5ca4d7c9a5c4bd86519acd00fd,3.15,product,
6e0c610d69266bfef0e55f5971b423a99ce51948cb2d38b43ab501aef061a4ff,3.0,product,
765c420677a182547899331a4742c42487bb6e4e2f6a203efd823eef4fe5bb49,2.85,product,
72ad912a3570390eaeb5f9456b1ca794d8ffb6d82ed9765e9215b8cc168609f5,2.85,product,
1f57a02f40e3f6607ca6024eac945396b4b9bdd9de669d2ee15032084c85d8d8,2.85,product,
2f3a67bd047e9728528f556384b654fc213633315e1245432abd48eda0ea6382,2.7,product,
da51f06c5436dd5348b61c8e84cf9051153ae2c277f35aec9710c7a47dac114d,2.7,product,
2ff379c46f49e04958a897f3159f5f385eb3009baeb9b76e7ef15d1571262947,2.7,product,
568536620be58fe0d89a4ba79f6971e90ee7c151d7011a0c33d514abdfec33da,2.7,product,
7e62961409ba46d35a92e6a48df1624bd2dae3c57aa00af3a0cda23ec2a7bd7d,2.7,product,
c6d4282944a017c541e9c380fa454bd0c9a6e76003639a9da2efdabe47d611ea,3.0,product,
34cbc32b30a7b7c33107a5c60fcf976c6c74261d8912b2c1699c5adf2e6dd5c1,3.0,product,
4fd4c4a551e9c6539813c18498c7d879c877b549894b99633ac8e3d4333c31ac,3.0,product,
fe65807279678be60d54fed243d62549526804f447bc5b4509cef684b23b491b,2.85,product,
d7d4467a4c5dc7d14378276a5cfd9b155880ae8cb52fbc73e20ffcb87339e41b,2.85,product,
1c3ed7eb42d4911bc65b84bb0c61f8565b04ef377aa79edea28dc615be6d1ffd,2.7,product,
235d08954146d902517ea46ca6bc83a48ac0e27ca004161832f448cf0e364fa1,2.7,product,
ef60e7b83cfe04561991ef6384c973596923ce3b0e749c115ce027352bb4a0bb,2.7,product,
e8f077612c9b7dee3058422ff646f3d8961bd2bd8f7a1ad77464f72cb4344151,2.4,product,
6328499833be5c0ef8ff1d8c0ff0e1be5863213a6d0623afea53988d49df0408,2.4,product,
0a2b79eb35d0409dee59e87f9e0800402850c65e735adcc21b59c5eebc66f8a6,2.4,product,
bdf6b2f2797c5392136bb13ae7a789b92a80786aafcd7550f64a220582ed843c,2.4,product,
72b704cd6c95aa8eaeea08cc4578cfb4805a21a8e19763fefb6f6f01d5ea00dc,2.4,product,
a637758b7834fdf501a522a37603a9219f525dae8363b8030257fac42c74cfb0,2.4,product,
7863b4688d23d7e679774172d996a2895da345602dec387c3ce0fe1b31ecc679,2.4,product,
f01ef1e68e681f2702028978a46564de09aeefa36819639135e6499529d64e85,2.4,product,
d5bcd0e443d57fe2c4ea42da6d295f33d7eea44ca293470a9201507ac30c9f22,2.4,product,
a20ee86602a0cd9dfa1344ab8146aa646150306d6ddab2e2530380303526a502,2.4,product,
1144023e736d9754300070f86abbe8b6933c6107fdde5b250d3851eb87778dc6,1.95,product,
4b4786f09847b3c350ac0502ecf45963f7ceca765e5a9007aaf7a3a6cd3fb8ad,2.4,product,
39f9d4539ea8ddf600dc31e1ea855f43321bc4bff9da6a7d311160978f8d0060,2.25,product,
35ed43b444735a7935ad69ae96cfb0386f2a10b79dda24b290f060603826fbef,2.25,product,
1702f74a596a0eddbbbf018213f402853447188812987b30cbe12deab3a86007,2.25,product,
e917044a33a3a28567150a662306b714b975f9e7dd5e71f1b67dee5e2f433a26,2.25,product,
0be1b5ac07c03fb8ec936f972f35b1857981fd7820eed42d8835ea898cdc481d,2.25,product,
84c821b218adf451d60872bdfd3bf9e0519ebb8694c94ebec4e073d68aaebe16,2.25,product,
9854b02461d25bf666bbd25bee342cec2e072363dd2c0c8d42605210dc6cef95,2.1,product,
a76955153e9b6aa879d087f7f410a4c221e3c2a31f6986f7456b02981af6eed8,3.75,product,
28d214d465c983905bc83c243a69aa30a379c7d029d068a84970af9bb203c43a,3.6,product,
9a1fb74c895facae4eceecbb25839da407ab1236b6857d542aaf6f3f0a9efdbe,3.45,product,
6ec4c543085cdc7d976394231effaf455a3dc43b06253a70f7ec004eab21fa5b,3.45,product,
652d33fd2187129ee29bbb183bc5e7c61fbfb7e0b93b3bb807caaa1e3a8e3f5d,3.3,product,
7d9e520611822e4dd6b37f0ac61361fac7cca211d605a53d3d066e00e3d8f61e,3.15,product,
2aa2739365c475faa319c85ee03f67ae05c4d1947bf6e014a35745b693e50d6c,3.15,product,
87c894ea9d6ad67347c892bae2387cd78d3a511ada789b3d2ef8872644585b33,3.0,product,
9b35c37835f64e1b7016c1179633395e9f3ff793d767e275c9e8071b03e0a613,2.4,product,
96d7672d898ecd3954a4005faed20063fda4926bd4e45cda07354a1a3362823c,2.25,product,
26e36209390bd63d6a8ba77b1a674b8018f3b39e325157b5ca53fc1de13d4329,2.4,product,
0ab0f14c557762b20f493f1e169dd39a634e801838ef200849b725171e8591b4,2.4,product,
90e5a596196648b49407b5ad53cabf50760254733daf26b6744e9f6961fa5701,2.25,product,
7ca8e5da1a2065515e8c46259570ba73d40367ad6b9acd3cd387ca84c0f5070f,2.4,product,
27ae35c478cdecfa4c5b9eeae0a65500827bc1e0087d8c69820e274fb079fe88,2.25,product,
c20d36883f3f545554e9e926e859a652ea6d7aa56eb0b95f37202af13067ab3c,2.4,product,
629f78454181b14771a38b72a6264b34ed4da412450f8441c3f2f408c230437f,2.25,product,
e9e8677c9c63d1fc5f6704d4161ecfce3782d729bfee54c04720218dffc3dcbf,2.1,product,
7fa5341d4285da7d85481bd644453736a8b116ed9c9e033b5eebf23f1d13e573,2.25,product,
9556f3473bcaf29e076079b532bd997ecdb09764198c6e34e3680d898ad08562,2.1,product,
ec3e113f7b1257018934bea27a5e6a31172004a6add0f689ec2fd086569e893b,1.95,product,
eb9c51e99448eb6dd7c55e23e5a4ead15264b429498e4fb7715ba862093c394f,2.1,product,
7008037608d0c9f7a2a0d3204896b7ce51780c8585ca700dffd8a9a9641abd56,2.1,product,
9281225d7a5f700a8238285ec1cc034ed0bdbacdd71e177d0b5a599156d23738,2.1,product,
e0c480a21d9a452cd7c4b01339b31fbb53166ae176c9cba8355515928ce4ad5f,2.1,product,
39ed58b21d6cf87f14913b2795b958fc3c9ff26a2f5983eeeedd13bd582f4ad8,2.1,product,
9026d82993bd4fcc22e2f97083290396fa8bb7133be0add095307813839c7974,2.1,product,
1e2a551b46412f8e3c1619669fd0764809ed56fc41c400d16d5104c9c6e42ff0,3.3,product,
bb5af60299fccbbb6a93ae73bd337833d0590becd76b87b6862273494b5dd0dc,2.1,product,
f8c7f7488c7e84f092c181fe249ea2a73c59b82f1c8708c34db1691e42948411,3.15,product,
7b7375f886621fcdd0a56d2c4cea3b1ee97eaa6ea551359b4e605ad7791ce9be,3.15,product,
8332431c5f4ad0b50ed6264be738451cbd0ea54b5be9bbea8b415ef53294ee63,3.15,product,
c77ac9d76a0e390efb6034376de6bfc9de64ec81b9c91ed453790225e7b032e5,3.15,product,
367ca1d2911b4217114789917fd74bf23817b8c67ce378cc7563ab7ebb2521e7,3.15,product,
ae34d96865765e5407dd2833a9974f2eae452cedf52bf448b9f9d6c153cfa09f,3.45,product,
4c8d53636242f7a40564fb962332c5e647db2770d85ffcbeb2b738a65416c3cc,2.7,product,
a4ea031355071c0a0f9d9a300eb30e1ac996a2b0fb139620ed9a0aa575ad2086,2.85,product,
49e138d570ea42a0deeacaffb008574cc77e22e4271d04c0894c47499a32c6e1,2.7,product,
0b02e8eb6a8fb3ba1d4f59298a9d32d52e7bfee2737200b96006661e9cc38e91,2.4,product,
ad28d4181e9fd81fce16e76cf6ab66c1f4de836d9d88b8f23bda6d6ea5ea1ed0,2.7,product,
4f4731c2377120cfea79c62d27830360bcb00070fcbb1eb479c56ee64c38ae80,2.4,product,
965ee20c4bd74ac2e6ed10cb988b2e12cda6796cfb2fea5a47cce2efc77714b1,2.4,product,
f4fed5361df048a549d5ca268c56d6c81fe7654fbd5892b702ba772781aa827e,2.4,product,
ee8279063e8c09a62a1d2e6bcba6a8b83510aa4302a4eb7fd00560c7b1aa1dff,2.1,product,
0846a3e56fd670ea3784c825a52efc4ce1181f288e6442d702491a97d1c657ea,2.4,product,
8b2bd94c0721aa0662ff20d1d3d6a96bd93b4d481a538c19475d20d9dced029b,3.0,product,
641be58b5a6bb5f97ccd6e04618583df399d90aa199104ff922472a5b8079c65,3.0,product,
c63586f786bc8c0ac13789f6b7a5dea5df64d380fdb73c13a317cb004fff559f,2.85,product,
a5a6c5ff2df8f02b2afbeda4e2cbd8ee3d446b5ff6df61513b8ddad50d0f3a9e,2.85,product,
07b3d9bc0cdbf40641c7138a6376369cf5ef796f2f94b0f2ff9b21c086bff481,2.85,product,
c03e1978110268a2a0cd693ee660564aad5d97f408d34f103c16141146a99671,3.0,product,
8da021fa69ffb30e9f8d9626f71ccddd924b8e6bbe45e2334bc332307dfb689a,2.7,product,
2f69c8e7153a78cbf5ff3b85d2267299a7a34370c49e9df4615deab6337d736a,2.7,product,
4103f87f63369ef37a3a9aeedbc98400f1508fb79081b67fa93f6a206ac1268c,2.7,product,
4d89f129828eb6d1b7ac00c692989301192a92ed3d5ebc290e67ab0cff6aeba7,2.4,product,
f5c38690553143464690845f3a262995e9cc29bea026029fd92c45fae95863f9,2.4,product,
926c09b562d384b0e4f0c466aac042c5d6c2da44132e39914e79d800e285be22,2.4,product,
d229e06742ecf71e9f87f97250eeaaa3728dc3fddf737f24052ffc0384600c7b,2.4,product,
71fc24ad5d860df9d13d2384532cc7201f441933fb58a5b4bcbf8f19d219e08e,3.15,product,
0f5ca4388fce6fc1d13eefbc8391eb2c38eae05bda4056317a8918acb6c69bdc,2.4,product,
50a3c92f560c0d8a6b5961b80a44f86bd720146c377d6f4cdd07873190d36119,2.4,product,
a11ef2115a2dfd67ee0b8b5ab819a51cce57cbfc2a9467370ac1c10b162b61de,2.4,product,
5e84690b9a55323538880c9b74bf85341cfdad3515ee182b37a3df55a19254b2,2.4,product,
d04e04325884a78da4e91a5aeb47b7743c377062ed0bf1c355c62c1b2ef71dc9,2.4,product,
86f2187c134e26557790117fab9c03da1f7aaf014eb636179d4c50a01b6693b7,2.25,product,
6a39452a22180e0f28bb6e2b0d615c167920fda11b722833fb79dcf04a9659ac,2.25,product,
dfce429e1c91d2b7f2bec2a7fda104d768bef05f0aef5530563325c7c76865a2,2.25,product,
3aa781402fc6c6038098de04ed01b713da6907b575912206bf3b888f7bda33c7,2.25,product,
7ce8b24d82da839ce4ccc6542137a1073f2f048804d0b8d04fefa960b0057f2e,2.25,product,
b303f25581de8764f6a80e14e6bcbdad0360658a32777281c5f691221818abc2,2.25,product,
1c6fe9cb92cc61264d044abadae1aefec39889da0fb98fcb057ebd33f05b1704,2.25,product,
3478c6e1435f09de4e452529c7b298e5d1b0102767287fd7e66c664d01a9680e,1.5,product,
182df3ed9df47e7d7d8ed2189f15f0c62886b090db5a2ec1e7af6cb03ba44e37,1.5,product,
176fd0bf84c597f8378611424eb412ce1a237fd4e35ae203af23fce245dd1457,1.5,product,
cebb644e55e088c88db1593eb4e4583d9716c1f9b34f6c2397d62ad6f0302702,1.5,product,
623716a92cbb0fd79c8f9da1aff0f9672ed1c21522b64e0ef00966a9ecf60e19,2.1,product,
4c6510c02895b0683855199a2c5f9df3de4c9e65935052bfaa6e8bfedfa79a0d,3.75,product,
0066a17b34d942ef352c71485d9c72561a87ee09e85ceb6b3a62668648dd25d6,3.6,product,
d039b58b4c84171475e2ad2e86b4d6b2924b61fe23bcbd0d7b1df31765c7a7e9,3.45,product,
cd5101717f28bc0a37a8470a70ac723372196c07400da15304f48e0a3d86ef9a,3.3,product,
f012a514190b907a9053d9c861cc59a15ec4568033ac22ddf0e6502d8e5b70a1,3.15,product,
9f6f026885a11334cbdb228141550b67ef13e65f683b826e66137df5cd9d7c65,3.15,product,
a948a5fb095423c562971cd0511458a52a0b0280581a051709945b08a9fd3806,2.4,product,
7ad9f88f044a0a8d07c573d9b642270ac723f44134aa7595ee97f567a143d9be,2.25,product,
c607401e1213fe38a3e8f370ede77f4d1f431034a304c1e7ec284b71603f6cbf,2.4,product,
31aee9fb9174562f7f499cea8c845cc3ae2622db300009fbff5bf65325f471ae,2.4,product,
0c3f95bb2178c67e6101e562b475c1786519247e4064c58971229e12a37a5e8f,2.25,product,
84f664555808d0a6edecb54e4bd0f760f10f96326284d922cf0778f0c8d8c059,2.4,product,
a6a5b9b67bead1d2017bb9deb78673ed7776d95591da4e4b95b80705c0aa2cee,2.25,product,
64fed86d30f02fd68e47ed82640743ad091858f62b134fe220cd37559054c891,2.4,product,
97eb04756d02e95385c1eea6a4416898941d9e65dbc5bffa548c534995335158,2.25,product,
6c4ed77e47903f9bac6031da5619bed4ce5fe3348584e751535c099e7b18cc02,2.25,product,
5cc9c26799c1a823863d1787011cd1878753be7e943bc3ce28506dd919802ee4,2.1,product,
8c4986fd847c84154820e590ae0f345a0ec88816bc823919bb46ca017d6eb176,2.1,product,
790137d437921038ec1296907a01a8f1f4ad319f06321bac1a86f041340c3ddc,1.95,product,
e89928936bd01c62994af3747f508da4b49670653699e4cb023508aa63f448af,2.1,product,
ba29168c5b63b4d5cc05c8cfa6a053f04b75cab31650d7f1c8bbafdbb9289085,2.1,product,
1ced64fa6bf6b93190a4aa91c490eabe594ece1b120a33788ec2a04a770c85e8,2.1,product,
16fa593f804d530c71ec28a89783df709e0eaa1a7420da380f6b2c068cbe969a,1.95,product,
7736254c2d5ecf23fbee285bee611aa8887c53b10fbb197cb0adabba216e220d,2.1,product,
90dae352941d3b8a4578303c350e53511ee305f1c03cbded98eb41f92042a812,2.1,product,
fbde49b959d5d049d9195895a3953490f3c3c3592091837f62ff8cbec42d6f90,2.1,product,
30ec944d885ba4e1d7ffdff80bdbdda8ca9839f0e61478aa26f7f5d101d08f7b,2.1,product,
71e505ee575bfec70038fb96e2e8fa76e8bc1e20bf8f85da4bb439e7153e99b3,3.15,product,
4c4fb79530bfbafc1ae9113b76a9593228e664f9a97a8de05bd203b4b47472a8,3.15,product,
a2a481b651cb0afb604a615de0cea8ef6b43266dd97af9ec0f2f4c2c58a98c42,3.15,product,
0e53d9e1814fad0678ec09d9663857626bee5018b6f1055621eb9097332a33c6,3.75,product,
4864c39e265cafbeae5eb55bc18fb51566a7e39c7cda3f8a09803c825134f3eb,3.45,product,
349ac17112372cdb302fd9f0efc6477c31d2da9048149df92dad94d0543c597a,2.25,product,
